Time,Knee_gyro,Knee_accel,Knee_fusion,Ankle_gyro,Ankle_accel,Ankle_fusion
1.360468,-174.76150466880893,-113.59838815078469,-125.57206566386495,-57.63878165388128,-98.02809491681401,-64.75609238338087
1.36628,-174.97753529823336,-114.47123423133202,-125.31309304333975,-57.581739903402976,-98.55573594549577,-65.53016794642873
1.3721,-175.10162735540857,-115.14507118234094,-124.98768768287255,-57.52500609074183,-98.41621575661156,-66.28860941250987
1.377932,-175.1323904235878,-115.60484743999197,-124.589225385859,-57.46796060639528,-97.61713061328341,-66.99868622372523
1.38374,-175.0689961652098,-115.85343513935696,-124.11802730221524,-57.40994265280383,-96.15835545119639,-67.65977479940773
1.389572,-174.911198039754,-115.90237139129381,-123.56861808207168,-57.350275062146345,-94.05694604879292,-68.24435595089885
1.39538,-174.65933620845263,-115.76191858469336,-122.94236632959993,-57.288294475609185,-91.37789141772154,-68.75193136566486
1.401192,-174.31432535861097,-115.43703337877078,-122.23548676971467,-57.22338403733618,-88.25284908130114,-69.16683162699879
1.407016,-173.87761631250288,-114.92957759038849,-121.45015255679677,-57.15500635557677,-84.87387566602847,-69.48879852758266
1.412832,-173.35112783082576,-114.24319562152975,-120.58397673107308,-57.082735634067,-81.45997073485796,-69.71971300374499
1.41864,-172.73715526858322,-113.38767364446838,-119.63958893889514,-57.00628659893269,-78.21208576923907,-69.8596255917908
1.424472,-172.03826816746707,-112.38017773134797,-118.61616494941211,-56.92553820619377,-75.2778588136595,-69.92519767219798
1.43028,-171.25720874405036,-111.24271177442822,-117.51644508378912,-56.84054691077937,-72.73709494073609,-69.91677320318894
1.436088,-170.39680037624706,-109.998421357575,-116.34146988625594,-56.75154174133029,-70.60707564979973,-69.85626847226433
1.441896,-169.45987006680215,-108.66991383849195,-115.09380224713448,-56.658901457243246,-68.8596510936897,-69.74422747626288
1.447704,-168.4491810560375,-107.27994172452583,-113.77628782500538,-56.563123690918985,-67.44137527815315,-69.59953093545403
1.453512,-167.36736965163777,-105.85213807658778,-112.39107449375733,-56.46479460132971,-66.2899163700423,-69.42276690746344
1.459328,-166.21688653635107,-104.410192536146,-110.94244819626543,-56.36455831550009,-65.3434507297228,-69.22653877041081
1.465152,-164.99994311218663,-102.97548243017037,-109.43197559136762,-56.26307757482607,-64.54509475660655,-69.01125235056986
1.470968,-163.71845843692347,-101.56350077407458,-107.86465383142155,-56.16097438433581,-63.84513073788167,-68.78351186467613
1.476776,-162.37401101379032,-100.18149704727556,-106.24150579801051,-56.058748127231354,-63.20211560386877,-68.54332030393627
1.482592,-160.96781913323883,-98.82973123400843,-104.56743040378534,-55.95668964703174,-62.58422020867844,-68.29296718989443
1.4884,-159.50077767359758,-97.50443579519427,-102.84326875415027,-55.85482231286903,-61.970516698344234,-68.03199123995891
1.494216,-157.97356387524272,-96.20137813038383,-101.07379263674288,-55.75288691859265,-61.350131174899644,-67.76040307871695
1.50004,-156.38680480509237,-94.9211747089622,-99.26017814263139,-55.65036552302196,-60.71916986573442,-67.47740050608068
1.505844,-154.74127026460903,-93.67271335610161,-97.40787508635385,-55.546532707759276,-60.07771071587377,-67.18235303440777
1.511656,-153.03803145274472,-92.47027224663844,-95.51869077595327,-55.44051955213654,-59.42824562526966,-66.87429354629818
1.517472,-151.27854621776612,-91.32689804323567,-93.59909015216155,-55.33137143260727,-58.77547904283099,-66.55291287224912
1.523288,-149.46467070433755,-90.24901210353767,-91.65145789832302,-55.218087925329016,-58.12682220242726,-66.21721487862685
1.529096,-147.5986109610147,-89.23396656517426,-89.68236976276206,-55.09964557359815,-57.49220257854112,-65.86770360877647
1.53492,-145.68283621229608,-88.27103061318242,-87.69462201068352,-54.97501371742625,-56.881820629481695,-65.50349099907812
1.540752,-143.7199964693821,-87.34529294545868,-85.69368911704834,-54.843178994243786,-56.30288830534518,-65.1260311174699
1.54656,-141.71288656810364,-86.4404025428886,-83.68274312211969,-54.70318744993365,-55.75941637501585,-64.73477340229583
1.552392,-139.6644565554504,-85.53826710198362,-81.66560827734729,-54.55419742359404,-55.25528182850717,-64.33217665358032
1.558196,-137.5778395718927,-84.61960426442414,-79.64590648708345,-54.39554028378749,-54.79562630494318,-63.91841680179488
1.564008,-135.45638556432016,-83.66672100639805,-77.62594283145502,-54.2268099390345,-54.38609087128985,-63.497280084234816
1.569828,-133.30369721406174,-82.66572174852762,-75.60982289144593,-54.04799718039527,-54.03290399072324,-63.07015703745128
1.575644,-131.12364957628907,-81.60757721474778,-73.59895412863898,-53.85965049295194,-53.74297839905037,-62.64245928091827
1.581452,-128.92038099351953,-80.48928442798186,-71.59783177177336,-53.663028976228574,-53.522071810408804,-62.21710063709403
1.587284,-126.69826319092573,-79.31418370074884,-69.56939340346705,-53.46021789744919,-53.372389090738736,-61.82447389444522
1.593096,-124.46186207591941,-78.08924096499744,-67.51828010364135,-53.254181106342585,-53.29198843074879,-61.46881502039691
1.598904,-122.21588610877059,-76.82029035667891,-65.40397621730615,-53.04872634261395,-53.275272102678855,-61.17788821142555
1.60472,-119.96510735550356,-75.50918411032116,-63.23091823845419,-52.848368877383635,-53.313006867958975,-60.95645125499961
1.610528,-117.71424941771485,-74.15434245564546,-61.03222121190019,-52.65809822390981,-53.39307330894717,-60.78089575687005
1.616328,-115.46786079793726,-72.75308700657388,-58.81183474973688,-52.483073253100855,-53.50225210280333,-60.65536173185858
1.622144,-113.23021378015333,-71.30479677119366,-56.60742795849079,-52.32828589188808,-53.62671709029758,-60.557019186006414
1.627956,-111.00526155824214,-69.81457250977878,-54.42237356367054,-52.198233887640825,-53.75102528885557,-60.488337369839876
1.633764,-108.79664738914182,-68.29483795102149,-52.25975176769311,-52.09662825896721,-53.858235124496325,-60.45068891030017
1.639576,-106.60773164212354,-66.76166057165986,-50.12233842682826,-52.02614971052026,-53.93248019931688,-60.44428696163955
1.645404,-104.44160736718858,-65.22780032963179,-48.01258132970877,-51.9882699889708,-53.96256325819656,-60.468223631632384
1.65122,-102.30109049565628,-63.69845158678327,-45.9325715381067,-51.98316256444664,-53.9443086137078,-60.520612322269145
1.657036,-100.18868370338215,-62.17229319918795,-43.94572901598095,-52.009729968994655,-53.88075818845069,-60.575599989157766
1.662852,-98.10652406779494,-60.647439721510274,-42.05338281667543,-52.06575987396891,-53.78041422495259,-60.63010147704963
1.66866,-96.05633623602507,-59.130408804698014,-40.31830284802717,-52.14819826011889,-53.65380922668023,-60.65682948899074
1.674468,-94.03941933299646,-57.64139660486677,-38.74112542571471,-52.25350913970791,-53.50995722204984,-60.65269259162975
1.680288,-92.05667690590077,-56.21071117560597,-37.26159407999515,-52.37806400932469,-53.35424969067195,-60.63624102475775
1.686088,-90.10867117282945,-54.86943337827335,-35.87985657473205,-52.518484047358214,-53.18756871692748,-60.60519986544464
1.691892,-88.1956846377267,-53.63904286924726,-34.53687796119899,-52.6718780572297,-53.007081401653316,-60.57934934390731
1.697712,-86.31778450593376,-52.52434094667939,-33.232554009968155,-52.83595745575897,-52.80839446897158,-60.55735865389799
1.703532,-84.47488749487334,-51.51407850275253,-31.969496163730287,-53.009036856823215,-52.58659385080927,-60.53691717948124
1.709344,-82.66682544495086,-50.58830441337977,-30.747496063606118,-53.189947939103725,-52.33617876514098,-60.517236418555335
1.715164,-80.89340442833273,-49.72645168788592,-29.56756631401133,-53.377898805814944,-52.051891550220965,-60.49602246080818
1.720988,-79.1544351771515,-48.91129842587519,-28.429353455735992,-53.57230507836108,-51.73045443558998,-60.47249075648535
1.7268,-77.44971591128127,-48.129132450654936,-27.332077183640383,-53.77261611090812,-51.372344044133506,-60.4444089912655
1.732632,-75.77897244558609,-47.3684170546382,-26.275087739361897,-53.97816231561528,-50.98389320556616,-60.41070391646482
1.738432,-74.14178320538444,-46.61752187378628,-25.256065744136976,-54.18805400553887,-50.57930840142036,-60.370117889679555
1.744244,-72.53751934769299,-45.86352482812569,-24.274052586843457,-54.40115640072078,-50.18032745420465,-60.321420721588396
1.750076,-70.96532247965398,-45.09415521001887,-23.325602713106775,-54.61614626868062,-49.81274589886149,-60.26543799705624
1.755892,-69.42413463467815,-44.300315608040854,-22.409740924619637,-54.83163088107459,-49.501605742579024,-60.20118416617752
1.7617,-67.91278103709102,-43.475877336162554,-21.52270177470074,-55.04629141527061,-49.26651915382877,-60.131673213993196
1.76752,-66.43009636913118,-42.616173297948485,-20.664024614833835,-55.25901537418833,-49.117926585858115,-60.05651883320674
1.773332,-64.97508412096886,-41.719036767438546,-19.830835122670287,-55.469001048420836,-49.05549267339154,-59.97973505293872
1.779144,-63.54709094615811,-40.789126083631345,-19.023710546468966,-55.675828425492135,-49.069350864697924,-59.90162196525116
1.784952,-62.145969818268604,-39.841661513811815,-18.242082907901427,-55.87948900547186,-49.14351838842107,-59.825643682361566
1.79076,-60.7722093139241,-38.90118995089959,-17.48779171409261,-56.0803663663599,-49.25978250002423,-59.75254529680235
1.796572,-59.42701130937849,-37.9950771318268,-16.76328619612199,-56.27916693012081,-49.40046718925227,-59.68433431393309
1.802392,-58.11229914716119,-37.14599468543217,-16.071429104780506,-56.476807475997425,-49.55066431809305,-59.62173519072385
1.8082,-56.83064646111128,-36.369098385280076,-15.416878534548895,-56.67426957475305,-49.700833008512326,-59.565287735208216
1.814008,-55.5851378816496,-35.67460957112018,-14.802866737266505,-56.872441319696435,-49.847423143559105,-59.51524546029149
1.819824,-54.3791862347198,-35.070107905248705,-14.2344960486686,-57.071978253504525,-49.99059918918625,-59.47117173342075
1.82564,-53.21632003742755,-34.55871682763122,-13.714518072358285,-57.27320540729058,-50.13208713351856,-59.43263744359119
1.831444,-52.09993980587238,-34.13571886094609,-13.246579661321592,-57.476060336343295,-50.27471111437673,-59.39878947483596
1.83726,-51.03305744179361,-33.787721684297715,-12.832266220048172,-57.6800748318306,-50.422648271211436,-59.36863811374704
1.843084,-50.0180681819092,-33.495045870115526,-12.472340268445832,-57.88440434216996,-50.58115664931456,-59.341464125096664
1.848888,-49.05660980793763,-33.23529609957877,-12.167015569921219,-58.08791157694603,-50.75567334977769,-59.31611170317725
1.854696,-48.14952768852675,-32.98688480507675,-11.91391332702015,-58.289293560219434,-50.95111790286721,-59.29242776243255
1.860512,-47.29692518311433,-32.73165856388611,-11.712112842247459,-58.48722820006267,-51.17100598389445,-59.26955087133308
1.866312,-46.49826478210964,-32.45521821200295,-11.556916131880534,-58.68051487240472,-51.41578618377875,-59.24792786353799
1.872128,-45.75248692200098,-32.145903002165625,-11.44667581273529,-58.86818944421099,-51.681930223331406,-59.22730773771449
1.877944,-45.05812312924062,-31.795177538681855,-11.375597059744868,-59.04960559038288,-51.9630425062507,-59.20843603933746
1.883772,-44.413399284245465,-31.399436404227295,-11.341709237121307,-59.224486007867036,-52.25201340400988,-59.19173458167129
1.889584,-43.81633658219775,-30.960835978040915,-11.339357021672347,-59.39294693773952,-52.543209372577635,-59.17798739890952
1.895392,-43.26485146637655,-30.485886216613373,-11.366596436099949,-59.555486207513596,-52.83374756520241,-59.168073144691434
1.901212,-42.756847869321334,-29.98278529112446,-11.418847183982693,-59.7129204952601,-53.122548257633,-59.162629678589184
1.907024,-42.29029647033768,-29.459618509275778,-11.49447092823955,-59.86627617434175,-53.40817924174095,-59.16261096087277
1.912848,-41.86330129463962,-28.924576331677954,-11.590453410316996,-60.0166603739753,-53.68781980559642,-59.16819511656575
1.91866,-41.47415877571842,-28.387300871125824,-11.70566390249174,-60.165140993069386,-53.95748158758093,-59.18009540417095
1.924472,-41.12141173759971,-27.859820181866727,-11.838966557497416,-60.31265188061888,-54.2123064068368,-59.19771961898199
1.930296,-40.80389277321222,-27.356323624027052,-11.989875533764332,-60.45993151810213,-54.44654814713153,-59.22145979539164
1.936104,-40.52075173056719,-26.892161477761743,-12.159397557372316,-60.6075023518175,-54.65368942376895,-59.249877513442954
1.941916,-40.27147192408056,-26.48313478089588,-12.34781620857043,-60.75569236833853,-54.82677056060139,-59.28318906097031
1.947748,-40.055889801325705,-26.14507648867743,-12.558334024755448,-60.90469199173686,-54.958068310141115,-59.31915934418647
1.95356,-39.87423262843235,-25.8926718622506,-12.792113064631545,-61.05463230624877,-55.0381320051728,-59.358023061638654
1.959368,-39.727172253725286,-25.737817129230717,-13.054167038465879,-61.20566232432983,-55.055289147773436,-59.39667070186951
1.965184,-39.61587149452859,-25.68871078622736,-13.346470338966705,-61.35800100389386,-54.996122412244155,-59.43539689823238
1.970996,-39.5419915711226,-25.749586987023775,-13.674921703909622,-61.5119499684914,-54.8471424443968,-59.47016614907772
1.976804,-39.50763913250495,-25.920761860958976,-14.041951106129806,-61.66786719061511,-54.59790181135264,-59.501174613815834
1.98262,-39.51525236500258,-26.199106167436888,-14.453112321938404,-61.82611156981688,-54.24458107127468,-59.52393556164063
1.988444,-39.56744776383595,-26.57823117743726,-14.910796382447305,-61.98697077207083,-53.79198474799432,-59.538306745830035
1.994252,-39.66686032311098,-27.047869194613412,-15.418986722634862,-62.15058321152123,-53.252743157019225,-59.54038778230558
2.00006,-39.81600424660987,-27.59262173677542,-15.979678400438448,-62.31686607210619,-52.64498857630471,-59.52955322685459
2.00588,-40.01717065167511,-28.190316372867546,-16.594178824116497,-62.48546336299381,-51.991406759583384,-59.503694385801914
2.011688,-40.272372057953916,-28.8115002253199,-17.26399074002081,-62.65572501454645,-51.32044006746405,-59.4617868999192
2.0175,-40.583333597700246,-29.422432839105966,-17.987238332016336,-62.826724981296636,-50.6669408434081,-59.404609453869774
2.023316,-40.95151683340026,-29.992013918349546,-18.765013881210933,-62.997323369447656,-50.06952762421665,-59.33103547459789
2.029116,-41.37815733803098,-30.499604765608414,-19.59322590461622,-63.16626646461903,-49.56480215204151,-59.24510205838465
2.034928,-41.864304738007895,-30.939680127467465,-20.472667527874393,-63.33230510600504,-49.18158777234923,-59.145889447041355
2.040748,-42.41085919985411,-31.322405316677532,-21.399311454536125,-63.49430285240136,-48.938318686305145,-59.03976980091012
2.046556,-43.01859816134173,-31.67136875570537,-22.373701585927055,-63.65130668335928,-48.843664017355216,-58.92615441037516
2.052368,-43.688189263263475,-32.01839260293863,-23.393834895829052,-63.80257041392209,-48.89867078102847,-58.81214306657001
2.058196,-44.420188451839635,-32.39605772251832,-24.4600043625542,-63.947540199518905,-49.09919065864332,-58.697429011997244
2.06402,-45.215025846061025,-32.83183498698847,-25.572573548885888,-64.08581959454182,-49.43756592357465,-58.58849922041691
2.069828,-46.072991114439155,-33.346291575963654,-26.73159843986038,-64.2171325002012,-49.90246162287606,-58.48524641402975
2.075656,-46.99423523486206,-33.95244847591063,-27.93872410186026,-64.34129751230253,-50.47759302425493,-58.392612353057274
2.081468,-47.978791627983114,-34.65360234140256,-29.19380300397466,-64.45821633894653,-51.141817042118646,-58.31063918343673
2.08728,-49.026599607573125,-35.44263157265856,-30.498184933816443,-64.56786926263736,-51.87130289199546,-58.24208741077357
2.093096,-50.13751495000041,-36.30563302123391,-31.851495078663117,-64.67031043951135,-52.64177802141387,-58.18709066941011
2.098912,-51.311307849505035,-37.22625549422846,-33.253563783580944,-64.76566028836325,-53.4290612158888,-58.14594168769785
2.10472,-52.547647441470744,-38.1868772899227,-34.70366323812489,-64.8540900634727,-54.20857966694251,-58.11875966088428
2.110552,-53.84606551185557,-39.16887670966016,-36.19961173007663,-64.93579085082813,-54.95579560789714,-58.10345770339644
